,words,x,y
3238,descender,16.294506,5.021938
3239,leiden,14.315919,2.5869317
3240,carel,13.214548,2.4630275
3241,smoke,13.185675,5.225419
3242,window,12.093193,4.778489
3243,subjects,17.519985,4.3717194
3244,second,18.000639,4.4378467
3245,vetera,14.681645,3.528626
3246,gesturing,14.22384,4.484249
3247,america,14.45584,2.8948026
3248,reply,18.2364,4.5328794
3249,paralytic,16.397728,3.814087
3250,jacket,13.948031,3.9192276
3251,edging,14.585185,3.86242
3252,huiszithuis,15.751076,5.506236
3253,geometric,17.087805,3.8779757
3254,sharpener,13.920058,4.119298
3255,java,15.885564,2.9848456
3256,pointing,14.485075,4.2792664
3257,composition,16.929684,3.511846
3258,threads,14.692245,4.980754
3259,spilman,14.194264,1.1518346
3260,ad,17.409487,3.470801
3261,dove,12.560403,7.4386053
3262,harman,12.400684,2.0603173
3263,multitude,16.098307,1.0594862
3264,waardijns,14.981835,2.418127
3265,preaching,13.900739,0.55182827
3266,samplers,14.03665,1.5306336
3267,fragment,15.437455,3.6745253
3268,palazzo,10.779704,0.46277043
3269,seyh,17.299809,5.4133344
3270,hendrick,12.344081,1.9918123
3271,male,11.272557,4.0486445
3272,nap,13.004978,4.334776
3273,comedians,15.424407,1.0985291
3274,fishmonger,12.091791,5.8904004
3275,craft,15.064186,2.5599856
3276,men,15.251902,1.5808772
3277,are,15.374505,4.3980722
3278,buildings,11.59372,4.854077
3279,heerde,13.205694,5.3996
3280,further,15.610101,3.40728
3281,far,12.0025625,4.835648
3282,nave,10.392506,4.8624177
3283,rector,16.7026,1.8807371
3284,wide,16.68823,4.5371203
3285,virginal,15.963076,4.3369246
3286,wolfert,12.855509,6.74621
3287,dance,16.275824,1.6334325
3288,pheasant,12.429407,7.5595202
3289,dina,10.47465,4.2748857
3290,throwing,14.447778,3.4042194
3291,fraay,15.049931,3.9274535
3292,clusters,14.314189,5.122604
3293,hidden,14.687239,3.1435354
3294,antonius,11.884488,2.295504
3295,failed,15.094686,3.3212318
3296,voc,13.538085,2.6671493
3297,horseman,11.599965,6.798824
3298,marlborough,11.00435,3.086256
3299,roast,14.900958,6.4665337
3300,encircled,17.658579,4.18365
3301,souvenir,14.799678,0.9448819
3302,temple,13.670393,0.024002021
3303,french,9.994722,2.5252101
3304,senate,15.882693,1.84933
3305,councilor,16.362537,2.19991
3306,hl,15.322016,3.2765625
3307,maze,12.300256,3.5781298
3308,parable,16.932293,4.600207
3309,soberly,16.906933,5.368509
3310,brouckere,13.977144,5.763672
3311,cartouche,14.881937,5.7126307
3312,japan,10.590227,2.7268825
3313,received,15.368325,2.9723742
3314,identify,16.68068,3.4467492
3315,liefde,14.618816,2.8825295
3316,slippers,13.772507,5.2108693
3317,caressing,14.3013735,3.3564432
3318,amp,17.034327,2.518826
3319,orange,14.701156,6.9401274
3320,penitent,13.059836,2.0611129
3321,irises,14.277497,7.5846963
3322,cornucopia,12.601849,3.1699178
3323,cassier,15.60663,5.5795474
3324,rectangular,16.580347,3.4005132
3325,new,17.857744,4.6662703
3326,birdcage,13.261574,5.966816
3327,rage,13.552946,3.075326
3328,harem,11.922383,3.4937868
3329,advancing,14.802259,2.8483932
3330,take,16.354565,4.553014
3331,groot,16.419147,4.4210978
3332,portraits,15.671122,1.9462125
3333,lying,14.351151,3.8371344
3334,cambridge,12.316094,0.8141391
3335,lady,12.634747,0.7875496
3336,building,11.646474,4.903479
3337,flag,17.35369,3.053736
3338,flanged,13.646184,3.2074423
3339,diederik,15.344645,6.220663
3340,nude,14.057687,1.7903315
3341,shed,11.677157,4.2234564
3342,flemish,11.370767,2.8694792
3343,trees,13.811652,7.242516
3344,approaching,14.823659,3.3969436
3345,captured,15.130791,3.372093
3346,almoezenierskamer,15.654573,5.5609984
3347,surrounding,12.248804,4.4700966
3348,holding,17.584791,4.159569
3349,daughters,12.794431,0.5744428
3350,slave,14.630981,3.1894774
3351,veneration,14.020544,1.0095432
3352,swartenhont,12.814334,6.4952893
3353,rachel,12.174703,0.789446
3354,secret,14.041638,2.4843256
3355,gardener,11.46822,5.7110095
3356,signed,17.282906,3.4778943
3357,reclining,14.621495,4.0354333
3358,working,15.444253,2.3766875
3359,salvator,16.21491,4.0658593
3360,capitain,13.338252,1.5810119
3361,bows,13.731725,5.245039
3362,mortar,13.826154,5.1200933
3363,frog,13.125647,6.4421453
3364,outgoing,13.702686,2.6162019
3365,bombardment,13.928668,3.8819208
3366,claesz,16.201532,4.7339377
3367,arctic,9.775872,3.1779344
3368,pharmacy,16.063898,3.2550766
3369,resterbooch,12.885643,3.2001176
3370,signature,17.459826,3.6541748
3371,façon,14.119802,2.1875002
3372,loeil,12.884629,5.068752
3373,waist,13.633943,4.4099374
3374,corn,14.0424185,6.8406177
3375,points,15.026467,4.437014
3376,camp,11.902307,4.5929384
3377,jeweler,14.175628,4.871993
3378,damian,15.871208,-0.00916317
3379,reconquer,14.31124,2.3092134
3380,farmer,10.986656,5.436758
3381,medals,15.227903,4.256176
3382,half,13.311036,3.9146788
3383,imitation,14.590456,2.2797647
3384,aix,9.807064,2.453878
3385,cels,13.314621,2.5653021
3386,quina,13.027299,3.0848684
3387,wagon,16.768517,6.2915034
3388,geesje,13.290733,4.81587
3389,spinola,14.585858,6.7714634
3390,unfolded,15.254285,4.6503806
3391,nijmegen,9.108045,2.808438
3392,volders,14.398403,1.2781286
3393,inspector,13.642639,1.528222
3394,vanitas,15.840541,5.6261783
3395,grey,14.847375,4.428002
3396,tropical,14.072388,7.2866817
3397,seventh,14.0430155,2.1250746
3398,kronborg,10.751246,0.56704986
3399,bars,15.441479,5.645036
3400,marten,12.399809,1.6732874
3401,play,17.86598,4.9904475
3402,jou,13.976552,1.6211888
3403,jesus,13.534199,0.64305943
3404,hiding,14.023736,2.8454893
3405,sitting,15.732424,5.134946
3406,tired,14.106074,3.3289866
3407,helena,12.206239,0.7680355
3408,maurits,11.795231,3.1564481
3409,doges,12.929043,6.350395
3410,takes,15.061948,2.5680327
3411,pinned,14.983057,4.99409
3412,sidewalk,11.448561,3.795022
3413,chimney,12.121791,4.953352
3414,huntress,16.510597,4.856877
3415,philistine,10.613781,2.6326454
3416,den,13.318077,2.0749943
3417,image,17.585348,3.6471765
3418,base,12.170965,3.7073221
3419,terrace,11.641972,5.262934
3420,profile,14.9400015,1.8325765
3421,plume,13.071724,7.039451
3422,grouse,12.567535,7.2211018
3423,ceremonial,16.194506,1.6413324
3424,athena,11.351124,2.333161
3425,bookkeeper,16.467482,2.5357223
3426,imperial,13.420375,2.1685777
3427,elector,16.423887,3.4271648
3428,residents,15.47338,1.0583022
3429,cauliflower,14.494722,7.198632
3430,japanese,10.739231,2.703388
3431,sheet,15.3495865,4.481333
3432,seraphim,16.517763,5.0294065
3433,grietman,12.586249,2.1565282
3434,conception,16.52449,3.605037
3435,lime,14.636198,7.021889
3436,hang,13.522247,5.0824533
3437,cluyte,12.826101,2.8342764
3438,botter,15.069964,6.602318
3439,dome,12.114116,4.415965
3440,isaiah,12.108163,1.8789042
3441,dawn,14.853411,3.6893346
3442,meijer,14.184845,2.6419213
3443,pink,14.751721,4.428914
3444,spans,16.834621,4.8306623
3445,loaded,17.448032,5.443769
3446,dead,14.312872,2.9315696
3447,knights,13.29793,1.1566377
3448,attributed,17.629316,4.3542595
3449,lights,12.698818,5.1430964
3450,joachimsdr,11.605615,1.1463445
3451,schuylenburgh,9.240762,2.7554476
3452,leeuwarden,12.577435,6.3674154
3453,parrot,12.6748,7.368647
3454,moose,12.2648325,6.673943
3455,dancing,16.21188,1.608486
3456,bronckhorst,9.5702915,2.9022124
3457,courtroom,16.11614,1.7631159
3458,distress,13.706112,2.9846578
3459,frisian,10.845902,2.5695376
3460,saying,15.0866165,2.3220022
3461,shame,13.6690645,2.9161577
3462,alms,14.300208,6.902694
3463,aetatis.44,14.93929,3.4165678
3464,marbled,16.099688,5.176072
3465,hut,11.780751,4.2530127
3466,gothic,15.047856,3.3677068
3467,chat,14.854947,2.8515878
3468,orphan,13.41481,1.8045814
3469,magdalene,14.793083,6.3756404
3470,vision,14.2380905,2.388936
3471,pipelines,14.147382,5.2400174
3472,candy,14.9345875,6.2409935
3473,potiphars,14.6629,6.059687
3474,drivers,16.35392,1.4554263
3475,shaving,14.167271,4.187382
3476,counter,15.730114,5.5388527
3477,anemones,14.379606,7.618353
3478,great,14.939391,3.441534
3479,raid,13.77088,2.5834675
3480,suitcase,15.102817,5.0097537
3481,mill,11.75699,3.8186147
3482,law,14.719673,2.1876488
3483,damsterdam,8.833467,2.8863363
3484,gogel,14.887981,2.5963638
3485,pouring,15.8473015,5.2327056
3486,meleager,13.4280615,5.012042
3487,wares,15.24579,2.5645502
3488,armour,14.671878,3.385835
3489,curious,16.3896,4.928176
3490,heath,11.199263,4.0466294
3491,farms,11.021702,5.4458356
3492,screen,17.014612,3.5418937
3493,adriaensdr,11.5853815,2.2379944
3494,lizard,13.236236,6.39141
3495,brazil,10.5474415,2.6396012
3496,ül,16.863867,5.3819695
3497,nineteenth,14.120663,2.3799314
3498,formerly,11.798438,4.828442
3499,kali,15.977881,4.446595
3500,priest,13.781491,0.9023005
3501,breakfast,15.604589,6.376564
3502,bel,14.834337,4.4712276
3503,drunken,13.526352,3.2614102
3504,rumi,14.817706,5.6684012
3505,enjoys,16.652496,1.7439753
3506,cuts,14.544605,5.09534
3507,rinaldo,12.320964,2.0699108
3508,mareuil,11.886859,2.9490192
3509,hoping,14.3015175,2.1851149
3510,signs,17.82549,3.9551928
3511,relatively,16.0482,3.1465602
3512,binoculars,14.371934,5.1730547
3513,florence,10.26159,2.7296548
3514,leaves,13.831093,7.1150317
3515,guise,13.662902,4.715966
3516,wave,13.309173,4.627377
3517,executed,14.105902,2.8681064
3518,heemskerck,12.749686,6.1347804
3519,founder,13.655165,1.6653539
3520,blanken,13.964552,2.8665054
3521,bosom,14.087249,1.8215407
3522,arnold,12.337473,2.0702012
3523,cossack,13.740064,4.17581
3524,judgment,16.043045,2.2392697
3525,decorative,16.5261,4.1735663
3526,known,17.205162,4.286634
3527,boy,14.048096,1.4256634
3528,amuse,12.008146,2.3661642
3529,mounts,17.158686,5.3859816
3530,guilliam,12.385661,2.580032
3531,discovered,14.133134,2.4506717
3532,cauldron,12.517015,2.9360833
3533,louis,9.939255,2.5083146
3534,wandering,14.669115,3.632651
3535,santangelo,14.743861,6.322714
3536,comes,14.798552,2.91255
3537,stick,14.161756,5.099618
3538,book,16.472214,2.6421733
3539,franciscus,13.439064,0.7069567
3540,ottoman,15.227956,4.796212
3541,bare,15.444945,5.669531
3542,musician,17.215544,1.8980038
3543,unknown,15.334099,3.0048213
3544,tradition,15.759231,3.574632
3545,courtyard,11.476273,5.4288926
3546,twent,14.182161,2.33853
3547,design,16.591877,3.6225019
3548,polders,13.879306,5.508693
3549,salpeter,14.415517,4.9429107
3550,fontainebleau,10.132489,2.8385456
3551,capitals,15.442747,2.6194818
3552,sons,16.423746,5.298908
3553,facades,11.606848,5.0334597
3554,harp,17.363544,2.24262
3555,first,15.906149,3.0487444
3556,plane,16.209404,4.6830807
3557,bends,15.692169,0.6727929
3558,crowds,16.114546,1.0579417
3559,cross,13.670115,0.790679
3560,net,14.296514,2.449369
3561,fill,12.601934,6.4604635
3562,jagellonia,16.080801,5.493388
3563,walking,14.663663,3.6349764
3564,ambassadors,14.21878,1.3080344
3565,fine,13.831319,2.4707313
3566,gijsbert,12.535848,2.4028316
3567,shepherdesses,12.176919,6.322317
3568,flagellation,14.4073715,3.1383662
3569,beauharnais,14.212628,4.443188
3570,binnenhof,11.499719,5.41754
3571,allusions,15.021874,2.513063
3572,crowing,14.588228,3.8515418
3573,utrecht,8.845465,2.880739
3574,gentian,10.897843,2.446752
3575,feature,17.663183,4.45681
3576,capture,17.74547,4.3378763
3577,nijssen,13.083543,2.8223534
3578,kneller,13.556725,5.0472193
3579,ii,13.627423,2.2093341
3580,yali,14.222166,3.6261244
3581,boat,10.366697,4.905141
3582,hair,17.614506,5.253396
3583,flee,13.479098,2.9526632
3584,lost,13.727031,2.4905639
3585,printed,16.764482,3.4565523
3586,sticks,13.937723,5.4832573
3587,leeuwen,12.5976925,6.338267
3588,sumatra,10.539695,2.6324353
3589,frederiksplein,11.097302,3.3390563
3590,share,17.998661,5.02948
3591,dish,15.439185,6.366371
3592,galleria,15.611131,4.937877
3593,janissaries,13.846814,4.303866
3594,kivit,14.482918,5.593249
3595,types,16.146917,3.3117588
3596,foreground,16.214373,2.9083083
3597,india,10.690465,2.416038
3598,wearing,16.60232,4.657427
3599,württemberg,9.221559,2.7926843
3600,zaandam,15.603442,2.359986
3601,visible,15.910603,4.10083
3602,grunt,12.035619,3.7873006
3603,oost,14.304433,6.071021
3604,used,16.87335,3.9019089
3605,iv,15.378012,4.00572
3606,poseters,15.245465,1.2922208
3607,shaped,17.740717,4.63547
3608,colors,15.731288,4.3923745
3609,states,15.945042,3.1755755
3610,moncy,12.696254,1.6040671
3611,durven,14.116981,3.380004
3612,fox,12.781882,6.8002634
3613,haan,12.579125,7.317884
3614,coming,14.713149,2.8829403
3615,abbey,13.608801,0.10792673
3616,spinning,14.786622,4.099069
3617,bequeathed,14.523673,2.6613839
3618,stream,10.970884,4.3973546
3619,rosary,13.576886,0.7206025
3620,undefined,17.11328,3.799422
3621,doll,14.227883,1.3609213
3622,mat,15.546687,6.412931
3623,suckles,13.895581,5.5161333
3624,furthermore,15.311969,3.3477917
3625,courting,14.603452,3.0231075
3626,lean,12.903178,3.0549798
3627,depicting,17.708607,3.0868301
3628,leads,12.753991,5.221368
3629,built,15.750182,3.8665185
3630,grazing,11.178232,5.8472466
3631,milkmaid,12.714325,0.77402884
3632,rain,16.88284,5.616703
3633,sorrow,12.853778,6.621379
3634,shell,13.587976,6.281155
3635,naval,10.302572,4.928411
3636,molanus,12.256051,2.6980577
3637,fichu,13.629146,3.0366478
3638,engraver,17.246214,3.9296024
3639,blows,14.210563,3.9790926
3640,silver,14.921471,4.3796473
3641,denijs,13.675125,3.930977
3642,vaillant,13.736675,3.0659502
3643,florisse,14.483708,8.0080385
3644,spirit,15.255717,3.658285
3645,frontally,11.615229,5.0411706
3646,coffin,14.312473,0.32284728
3647,europeans,10.204216,2.6889226
3648,clare,15.896316,5.5658293
3649,marriage,13.110771,0.66570586
3650,ravenet,12.594148,3.3151312
3651,cloeck,14.391952,4.767825
3652,work,15.5584755,2.4324114
3653,grinning,14.446955,1.9433888
3654,cats,13.008874,6.3242617
3655,trumpeters,17.483536,1.9647824
3656,hofdijck,15.602586,3.874984
3657,pharmacist,16.054039,3.3494008
3658,mijer,10.899914,3.5427468
3659,altarpiece,13.800553,-0.036401242
3660,densely,13.449656,3.6461158
3661,os,13.53989,2.370292
3662,zuiderspui,14.598604,4.8800106
3663,hout,14.028384,6.1524844
3664,december,16.272778,4.352965
3665,about,18.010883,4.3192782
3666,loenersloot,15.808746,3.754121
3667,families,15.50064,1.2455614
3668,fortifications,12.294677,4.5373416
3669,waistcoat,13.936129,3.9477181
3670,toothed,13.2163925,3.2530105
3671,candle,12.885272,5.350712
3672,daniel,12.691329,2.5288649
3673,cornelisz,12.278136,3.102203
3674,syrinx,12.659685,6.5600357
3675,haensbergen,9.742507,4.0337234
3676,reeds,13.867373,7.173345
3677,wolphaerts,13.189429,2.0465136
3678,siege,13.913554,2.0477111
3679,adriaan,10.3213,2.2738726
3680,storm,12.920912,4.784308
3681,laughing,14.449904,2.0056722
3682,medallions,15.242689,4.2717786
3683,wax,14.2807255,4.495285
3684,velabro,9.599106,5.0076838
3685,getty,14.672587,2.9129922
3686,governors,15.359097,1.1719215
3687,stereoscope,14.427827,5.0292263
3688,kisses,13.327422,3.3367715
3689,bartolomeo,11.417315,2.639298
3690,prays,13.898778,0.6526761
3691,entertainment,16.888466,1.7397175
3692,distracted,14.075627,3.1522021
3693,glorification,15.5153475,3.540678
3694,monkeys,12.975586,5.9092836
3695,governor,16.239338,3.940965
3696,reverse,17.065538,4.1912837
3697,gesigt,14.451211,1.6544607
3698,wrecks,12.261484,4.7766805
3699,art,16.877115,3.1217945
3700,knotzer,13.384247,4.893453
3701,help,18.059639,4.557344
3702,citizenry,13.891301,2.789774
3703,plan,13.975036,2.7179284
3704,return,15.619954,3.5104659
3705,bommel,13.51093,4.021932
3706,background,17.752409,4.6413274
3707,woman,13.00346,0.4232079
3708,bridle,13.322736,4.110485
3709,crossed,13.734534,0.8261459
3710,geertruid,14.057214,4.2685103
3711,watching,14.420666,2.7462955
3712,staircase,12.377974,4.977492
3713,waller,12.985292,2.5312114
3714,sip,13.658072,3.3860157
3715,rest,15.912962,4.082642
3716,schalcke,14.114713,4.6722164
3717,brak,13.660473,3.013594
3718,peeling,14.366371,3.9007716
3719,story,14.618469,3.070252
3720,elegant,15.023887,4.1603246
3721,marias,12.32612,1.2768801
3722,stereo,17.025368,2.5008252
3723,centurion,15.931227,3.87517
3724,beysel,13.444124,4.077071
3725,cutter,14.424244,4.858577
3726,wheels,14.867658,5.055235
3727,made,14.989009,2.5951192
3728,shipowner,10.344976,4.916044
3729,morus,13.095487,4.69354
3730,travelers,15.746883,1.0972947
3731,upcoming,14.731484,2.7756753
3732,roeters,15.105752,1.0701982
3733,compare,17.124641,4.3022275
3734,constellations,16.557228,4.991854
3735,shepherd,12.118866,6.347333
3736,biographer,16.241201,2.3809724
3737,titus,12.314885,2.733987
3738,aqueduct,11.053569,4.42121
3739,medallion,15.178134,4.21168
3740,son,13.848912,1.4897391
3741,riebeeck,12.949641,2.961553
3742,viewed,16.1263,3.5863726
3743,een,15.82966,3.0005674
3744,nicolaes,12.64066,2.6396165
3745,branches,13.862181,7.277722
3746,ibrahim,11.694487,1.8816926
3747,decorations,16.52723,4.1742997
3748,supreme,13.70401,2.2752512
3749,looking,15.443657,3.8456442
3750,lamp,12.728297,5.236983
3751,berries,14.456171,7.0940337
3752,aldegonde,11.964552,3.271623
3753,shoe,13.771931,5.1392245
3754,livestock,13.315406,2.7900627
3755,bringing,17.73447,4.2311144
3756,arches,11.57968,4.8139963
3757,union,14.382545,2.4500084
3758,workmen,15.394751,1.4699115
3759,initials,16.39357,3.078664
3760,torch,12.900707,5.25865
3761,pulling,14.5813,3.7419581
3762,stadhouderlijk,10.876033,3.5516858
3763,smousen,14.622993,6.3437176
3764,isabeau,10.215135,3.1628258
3765,ruler,15.224545,4.4339433
3766,castles,10.726994,0.5603124
3767,rijnsburg,9.223171,2.762678
3768,diederic,13.520786,3.6305327
3769,xv,13.636672,2.74097
3770,doe,12.8455715,6.3456855
3771,witer,13.39224,2.3273427
3772,eve,12.766849,4.047351
3773,eagle,12.75695,7.0644336
3774,joachims,11.582419,1.1241153
3775,ruisdael,11.098279,5.242264
3776,service,16.416819,3.4556177
3777,prussia,9.593039,2.7973814
3778,elegantly,15.1439085,4.183075
3779,audience,16.234802,1.1952758
3780,african,10.595542,2.612243
3781,toilet,16.052156,5.9220266
3782,palembang,10.8104,3.056614
3783,zembla,12.217536,4.0615325
3784,northwest,14.731084,-0.58949095
3785,shepherds,12.127864,6.381601
3786,seine,9.771023,2.5339215
3787,houbraken,14.048385,6.0753527
3788,spitsbergen,9.745324,4.0300703
3789,strij,13.8122635,5.2461615
3790,pool,11.085057,4.607548
3791,flying,15.793778,4.699377
3792,laboratory,15.936449,3.4822795
3793,rey,13.207792,2.6554422
3794,entitled,17.587872,3.7431073
3795,listens,17.008556,4.5223336
3796,stairs,12.377609,4.999199
3797,rosenburg,9.2516775,2.7775478
3798,greiner,13.867602,7.280517
3799,backfires,12.992878,5.1962953
3800,du,13.450638,4.795602
3801,cars,17.04555,5.7841954
3802,carriage,16.78136,6.3090796
3803,rods,14.2902775,5.794891
3804,shawl,14.776391,4.818664
3805,dominique,15.007265,2.5230212
3806,masinissa,16.87839,5.812991
3807,hollyhocks,13.076013,3.3952622
3808,most,9.6067705,5.0054836
3809,seen,13.381239,5.6561985
3810,visors,16.97631,4.3926253
3811,betray,16.610537,5.103154
3812,cloudy,12.850254,4.7753844
3813,trois,14.720889,1.946259
3814,stadtholders,10.856279,3.5187232
3815,vase,14.91672,5.8721375
3816,prints,12.558499,1.170557
3817,refiner,12.58891,3.6665258
3818,meeuwsz,12.535494,7.3419867
3819,bethel,14.04922,3.78145
3820,factories,11.763808,4.3749466
3821,kate,16.287693,2.7373264
3822,res,18.242048,4.791249
3823,doeyenburg,9.208335,2.8257158
3824,address,18.176937,4.6410947
3825,flock,12.19354,6.232213
3826,catherines,12.230946,0.8000339
3827,rowboat,10.382089,4.8936462
3828,deer,12.316337,6.730991
3829,buste,13.722142,4.2568793
3830,lining,15.063989,4.945131
3831,towers,12.0393,4.9095516
3832,destroyed,12.358762,4.7797847
3833,house,11.526991,4.534727
3834,semahane,11.601887,4.4168487
3835,et,16.078558,3.0899134
3836,main,16.55959,1.9129986
3837,architect,17.085703,4.642561
3838,dutch,8.88018,2.8916588
3839,jacob,11.6238,1.1981562
3840,kitchen,15.643463,5.7644835
3841,warm,14.732757,3.757216
3842,mallard,12.495845,7.3389916
3843,sebille,13.566079,4.168806
3844,stuart,13.778431,3.1989954
3845,beaten,13.426783,2.0861075
3846,empress,12.379101,0.82346684
3847,theodora,12.495102,1.5083292
3848,spaniards,11.203405,2.631257
3849,dressed,14.837634,1.3908676
3850,coastal,10.45903,4.323785
3851,scheldt,12.990535,3.0766125
3852,collision,13.795258,3.0391512
3853,aft,15.310716,3.5654871
3854,interim,14.795381,2.8974326
3855,cellar,15.593419,5.4501314
3856,dido,13.409242,3.5603154
3857,mirjam,11.921784,3.4471262
3858,puddles,11.088257,4.696348
3859,marre,13.056419,4.5097084
3860,mertijntje,13.041374,6.367158
3861,drapery,15.24561,4.9198194
3862,adoration,13.819357,0.52803266
3863,processed,15.770383,5.850933
3864,judah,11.221272,1.9140278
3865,overrijn,9.618715,5.0116544
3866,geer,13.364868,3.6773674
3867,stumps,13.999946,5.8224044
3868,fleury,14.440106,7.8921127
3869,delilah,12.251651,2.7177892
3870,post,17.749239,4.2811604
3871,show,12.712362,3.3395348
3872,1st,17.28392,3.9021223
3873,nelis,14.950934,1.970251
3874,parents,15.510167,1.3286132
3875,cylindrical,15.517913,5.3647056
3876,corners,16.997225,4.609687
3877,lightning,12.869864,4.929844
3878,sinking,15.94853,5.8669443
3879,cooked,15.265962,6.4159117
3880,zurichsee,9.3135395,2.8540483
3881,ab,17.211018,3.6645646
3882,given,15.963662,3.305936
3883,pork,13.881468,6.445828
3884,tiled,16.358805,4.75322
3885,chinese,10.657888,2.7835262
3886,smiling,14.456684,1.9560411
3887,sable,13.785826,5.774931
3888,audit,17.398705,4.5222015
3889,neve,17.620535,5.3889627
3890,block,13.346223,3.7852037
3891,bonaventura,14.344427,2.7389252
3892,wright,12.840301,2.4334004
3893,babiloniënbroek,13.862374,4.8242097
3894,rug,15.238444,4.8300843
3895,mounted,15.6728735,4.089775
3896,algiers,10.337609,2.3723373
3897,constantine,10.544637,2.5737622
3898,wife,12.99048,0.4500898
3899,goldsmith,13.309558,1.9608094
3900,citadel,10.721997,0.541171
3901,crawled,14.183975,3.460651
3902,beards,13.556514,4.1889625
3903,robbery,14.205404,2.7954106
3904,band,15.751744,0.68770283
3905,nobleman,13.285638,1.558846
3906,smoking,14.735602,4.0001283
3907,swiss,9.318788,2.841908
3908,stoneware,15.134663,5.713478
3909,de,16.077057,3.20422
3910,hoyel,12.994836,3.7274592
3911,vos,12.774883,6.797666
3912,amalie,11.987492,2.075099
3913,aisle,12.155065,4.1141224
3914,washtub,16.049528,5.899622
3915,dame,12.682373,0.74457735
3916,marchioness,15.015697,2.3761892
3917,bacon,14.326222,6.5135655
3918,angora,11.800667,2.3778563
3919,offers,16.722464,3.790125
3920,otherwise,15.209612,3.2651858
3921,kiss,14.202213,3.8294015
3922,marching,15.621292,1.8354473
3923,hertogenbosch,10.001913,2.9501567
3924,dissection,14.767642,4.1958237
3925,gerrit,13.302645,4.3266344
3926,jewels,14.200778,4.868153
3927,mathilda,16.024366,4.60168
3928,plautii,13.543476,5.228392
3929,tax,17.883503,4.3392277
3930,née,14.164599,3.3882024
3931,rose,14.49911,7.774004
3932,matchmaker,16.680853,1.8233588
3933,leaned,12.734299,4.45724
3934,mythology,15.339794,3.368261
3935,fights,15.4263525,2.1176429
3936,cheribon,10.511522,2.7715013
3937,lancien,13.160461,2.1068678
3938,dirk,12.834322,2.5859108
3939,armadillo,12.715396,6.6313624
3940,philip,13.17281,2.1438565
3941,dell,14.140938,2.5454626
3942,caritas,14.631438,2.1302304
3943,drives,17.36472,5.501307
3944,salute,15.06568,3.5916343
3945,seller,14.502231,7.012612
3946,run,14.115184,3.0009685
3947,heal,14.271217,4.0101514
3948,site,15.477026,2.8270717
3949,inkstand,14.710317,4.6642747
3950,hoogerhuis,11.462175,4.3974247
3951,put,11.508817,3.8334346
3952,sewing,14.839867,4.9486566
3953,black,16.98494,4.9602923
3954,loving,14.594695,2.9089096
3955,bit,17.03888,4.188883
3956,tijntie,14.50077,1.7214681
3957,celebrating,15.683398,1.6702955
3958,brush,14.308143,5.070979
3959,rotating,14.928091,4.2555947
3960,cortenaer,12.375445,3.1182754
3961,deans&quot,13.720792,3.8722012
3962,fluttering,15.999578,4.7825103
3963,ham,14.400661,6.462672
3964,muses,12.108748,3.2860582
3965,stories,14.640909,3.1410582
3966,physiologist,16.287672,3.5552819
3967,necklace,13.834657,4.5185623
3968,bacchus,12.923527,4.2274995
3969,protect,17.697195,4.382675
3970,offering,14.679604,2.4342115
3971,piles,14.283274,5.5776715
3972,awaited,14.705091,2.8693688
3973,feeds,17.515537,5.201008
3974,warehouses,11.617599,4.508156
3975,duneland,10.443813,4.2558618
3976,cupid,13.029327,5.6847305
3977,sun,16.537066,5.344112
3978,mirror,14.449424,3.1583207
3979,heijn,13.441382,6.965614
3980,wreaths,14.390931,5.38764
3981,thunderstorm,12.91271,4.791345
3982,left,16.99307,4.320137
3983,arable,11.087359,5.7078986
3984,leopard,12.659153,6.4288287
3985,hôtel,12.03594,4.025055
3986,karel,13.543022,3.189617
3987,father,15.288166,1.4830706
3988,grasping,14.561546,3.8179257
3989,fishery,12.078036,5.933404
3990,inspection,14.615147,2.4491522
3991,paleis,10.777561,0.4685029
3992,couchyn,14.092186,3.7946925
3993,bulgarian,10.307996,2.5437093
3994,hauling,14.5924,3.9126554
3995,attended,15.9117565,2.2449348
3996,overlooking,11.846439,4.444715
3997,begging,14.236968,3.4105496
3998,founders,15.592803,0.8732997
3999,date,17.990166,4.5515046
4000,apostle,13.659754,0.5279883
4001,ditch,10.88284,4.282959
4002,shrubbery,13.849669,7.163598
4003,paul,12.637661,1.9372573
4004,crosses,14.198377,5.4165983
4005,accompanying,15.134735,3.0574543
4006,belly,13.5592785,4.6453547
4007,goodbye,14.072543,2.9164627
4008,had,13.3061905,6.1475964
4009,placed,16.123623,3.348259
4010,hof,16.118446,1.7276782
4011,grace,13.544498,2.2562997
4012,zuiderhavendijk,10.015049,3.5495508
4013,lighted,12.694089,5.182304
4014,haul,13.528872,2.89943
4015,bus,16.883265,5.83007
4016,fishermans,11.998604,5.898492
4017,shape,17.782116,4.456935
4018,michiel,14.362367,4.5465255
4019,gerard,12.399962,2.3688412
4020,museum,15.708876,4.7335644
4021,ribbon,13.706025,4.7020917
4022,give,18.002548,4.4305573
4023,pastor,16.776264,1.7771999
4024,spectators,16.086239,1.0342678
4025,chairman,16.744347,2.1240158
4026,cello,17.303497,2.303307
4027,ruyter,17.432112,5.2694654
4028,flowers,14.484357,8.012399
4029,mazarin,12.450876,3.5625982
4030,husband,15.355174,1.5656552
4031,beacon,13.584405,4.856971
4032,various,16.140196,3.8368714
4033,virgin,13.307429,0.60102034
4034,breitner,13.047213,2.3733752
